Note	Frequency (96965 in total)
believes	1
beri2	1
better][f]	1
beurk	1
beware	1
bg1	1
bg3	1
bg4	1
bga	1
bgr	1
bgy	1
bi4	1
bi4b2	1
bim	1
biy	1
bkp	1
blame	1
blazed	1
blocker	1
blocking3>	1
bloo	1
blood	1
blues	1
bluffs	1
blunder	1
bm23	1
bm24	1
bo	1
bo1	1
boa	1
boba	1
bombbbb	1
boo	1
both	1
bother	1
bottom-deck	1
bottomed	1
boy	1
bp1	1
bp2	1
bpw	1
br3	1
br4	1
bravo	1
bri	1
bright	1
brightest	1
bring	1
btk	1
bubblegums	1
building	1
burn	1
burning	1
bushes	1
bw4	1
bwhy	1
by2	1
by4	1
byr	1
c'était	1
c12	1
c1m4	1
c234y23	1
c24	1
c34	1
c345	1
c35	1
c5	1
cait	1
caitlin	1
calm	1
came	1
card;	1
care	1
careful	1
caroline	1
carte	1
case	1
ccrap	1
cerveau	1
chat	1
chaud	1
cheat	1
check	1
cheesus	1
chose	1
chosen	1
christophe	1
ci2	1
ci23m34	1
classicisa	1
click	1
close	1
closest	1
cluew4	1
cm3i1	1
coffee	1
cognitively	1
cold	1
colors	1
colour	1
coming	1
comment	1
conders	1
considerate	1
consulting	1
continue	1
convention	1
corral	1
couldn't	1
count	1
course	1
craaappp	1
crappy	1
craziness	1
crazy	1
created	1
creative	1
cricri	1
criticals	1
crossproduct	1
crowd	1
cry	1
crying	1
cupidité	1
d34m234g234	1
d4	1
d45	1
d4t3i23	1
da	1
dafuq	1
dangerous	1
dani	1
dare	1
darth	1
daryl	1
daube	1
db	1
dc	1
dead	1
decided	1
deck	1
decked	1
definitely	1
delayed	1
delete	1
der'movaya	1
detected	1
devastated	1
dg	1
dial	1
didnt	1
died	1
dies	1
different	1
digging	1
dimascard	1
disappointed	1
disappointing	1
disc	1
discharging	1
dishwasher	1
distractefd	1
distrib	1
dog	1
doggy	1
doin	1
donner	1
doubl-e	1
doubtful	1
doxxed	1
dp	1
dram	1
drawn	1
drcm	1
dream	1
duking	1
duping-	1
duplicating	1
durandal	1
dû	1
easiest	1
eff	1
ejected	1
ejwu	1
eli	1
else's	1
en	1
endgame	1
enfin	1
engage	1
episode	1
es-tu	1
et	1
eveyone	1
expect	1
facepalm	1
failed	1
fais	1
fake	1
far	1
fault	1
feeling	1
fer	1
fever	1
fi	1
fiction	1
field	1
fiora	1
fixed	1
fixes	1
fois	1
follow	1
force	1
forces	1
forcément	1
forests	1
forget	1
forgive	1
fourth	1
fp	1
fpe	1
fruit	1
fréro	1
fumes	1
funny	1
further	1
