Players	Avg eff	Num of games	Link
caña, DaBeast, robense	1.79	1	https://hanab.live/history/caña/DaBeast/robense
caña, dobi, joelw, rahsosprout	1.79	1	https://hanab.live/history/caña/dobi/joelw/rahsosprout
crossproduct, Cynas, frosty104, mystus	1.79	1	https://hanab.live/history/crossproduct/Cynas/frosty104/mystus
derekcheah, DMoney, Kyle, micerang	1.79	1	https://hanab.live/history/derekcheah/DMoney/Kyle/micerang
derekcheah, Lel0uch, sin_faith, TimeHoodie	1.79	1	https://hanab.live/history/derekcheah/Lel0uch/sin_faith/TimeHoodie
derekcheah, MarkusKahlsen, sephiroth, TheDaniMan	1.79	1	https://hanab.live/history/derekcheah/MarkusKahlsen/sephiroth/TheDaniMan
derekcheah, emilyzhao, squidgetx, will.i.am	1.79	1	https://hanab.live/history/derekcheah/emilyzhao/squidgetx/will.i.am
derekcheah, indego, Lel0uch, melwen	1.79	1	https://hanab.live/history/derekcheah/indego/Lel0uch/melwen
derekcheah, katian, sephiroth	1.79	1	https://hanab.live/history/derekcheah/katian/sephiroth
derekcheah, melwen, TimeHoodie, will.i.am	1.79	1	https://hanab.live/history/derekcheah/melwen/TimeHoodie/will.i.am
dobi, Lel0uch, wump	1.79	1	https://hanab.live/history/dobi/Lel0uch/wump
dobi, kappatosity, yuto	1.79	1	https://hanab.live/history/dobi/kappatosity/yuto
dobi, kevincaseytdk1, Lel0uch, rz	1.79	2	https://hanab.live/history/dobi/kevincaseytdk1/Lel0uch/rz
doctorabi, Lel0uch, TheDaniMan	1.79	1	https://hanab.live/history/doctorabi/Lel0uch/TheDaniMan
doctorabi, eevee, pianoblook	1.79	1	https://hanab.live/history/doctorabi/eevee/pianoblook
doctorabi, micerang, Onen	1.79	1	https://hanab.live/history/doctorabi/micerang/Onen
efaust, NoMercy, sjdrodge	1.79	1	https://hanab.live/history/efaust/NoMercy/sjdrodge
efaust, micerang, NoMercy, sjdrodge	1.79	1	https://hanab.live/history/efaust/micerang/NoMercy/sjdrodge
elamate90, Ibot02, Shadourow, Sturm	1.79	1	https://hanab.live/history/elamate90/Ibot02/Shadourow/Sturm
florrat2, James, RaKXeR	1.79	1	https://hanab.live/history/florrat2/James/RaKXeR
frosty104, jack67889, pianoblook, plus	1.79	1	https://hanab.live/history/frosty104/jack67889/pianoblook/plus
indego, Lel0uch, sin_faith, TheDaniMan	1.79	1	https://hanab.live/history/indego/Lel0uch/sin_faith/TheDaniMan
indego, MarkusKahlsen, Nitrate	1.79	1	https://hanab.live/history/indego/MarkusKahlsen/Nitrate
jack67889, Lanvin, nitawa, Nitrate2, Pablo-	1.79	1	https://hanab.live/history/jack67889/Lanvin/nitawa/Nitrate2/Pablo-
joelw, newduke, ReaverSe, sin_faith	1.79	1	https://hanab.live/history/joelw/newduke/ReaverSe/sin_faith
joelwool, piper, scharkbite, will.i.am	1.79	1	https://hanab.live/history/joelwool/piper/scharkbite/will.i.am
kevincaseytdk1, Lanvin, robense	1.79	1	https://hanab.live/history/kevincaseytdk1/Lanvin/robense
kimbifille, Kyle, TimeHoodie	1.79	1	https://hanab.live/history/kimbifille/Kyle/TimeHoodie
kimbifille, scharkbite, TheDaniMan, will.i.am	1.79	1	https://hanab.live/history/kimbifille/scharkbite/TheDaniMan/will.i.am
kooolant, Lanvin, TimeHoodie	1.79	1	https://hanab.live/history/kooolant/Lanvin/TimeHoodie
lotem, MarkusKahlsen, melwen	1.79	1	https://hanab.live/history/lotem/MarkusKahlsen/melwen
maxeymo, Onen, Ramanujan1729, str8tsknacker	1.79	1	https://hanab.live/history/maxeymo/Onen/Ramanujan1729/str8tsknacker
melwen, padi, sephiroth, swineherd, will.i.am	1.79	1	https://hanab.live/history/melwen/padi/sephiroth/swineherd/will.i.am
nitawa, Sucubis, wump, XMIL	1.79	1	https://hanab.live/history/nitawa/Sucubis/wump/XMIL
pianoblook, ReaverSe, sinuni_hung	1.79	1	https://hanab.live/history/pianoblook/ReaverSe/sinuni_hung
sephiroth, Sucubis, vEnhance	1.79	1	https://hanab.live/history/sephiroth/Sucubis/vEnhance
ADrone, kimbifille, pianoblook, piper, sjdrodge	1.77	2	https://hanab.live/history/ADrone/kimbifille/pianoblook/piper/sjdrodge
4head, ReaverSe, wshull	1.76	1	https://hanab.live/history/4head/ReaverSe/wshull
4head, ace201, frosty104, newduke	1.76	1	https://hanab.live/history/4head/ace201/frosty104/newduke
4head, avanderwalde, rkass	1.76	1	https://hanab.live/history/4head/avanderwalde/rkass
Ahming, avanderwalde, melwen, rkass, TimeHoodie	1.76	1	https://hanab.live/history/Ahming/avanderwalde/melwen/rkass/TimeHoodie
Andrew_UK, florrat2, James, Libster, sankala	1.76	1	https://hanab.live/history/Andrew_UK/florrat2/James/Libster/sankala
Bonja97, melwen, newduke, scharkbite, TheDaniMan	1.76	1	https://hanab.live/history/Bonja97/melwen/newduke/scharkbite/TheDaniMan
Bot-Fiora, Lanvin, Lel0uch, melwen, TheDaniMan	1.76	1	https://hanab.live/history/Bot-Fiora/Lanvin/Lel0uch/melwen/TheDaniMan
Dr_Kakashi, IAMJEFF, indego, Lanvin, Valetta6789	1.76	1	https://hanab.live/history/Dr_Kakashi/IAMJEFF/indego/Lanvin/Valetta6789
Dr_Kakashi, kimbifille, kooolant, TimeHoodie	1.76	1	https://hanab.live/history/Dr_Kakashi/kimbifille/kooolant/TimeHoodie
Dr_Kakashi, sin_faith, TimeHoodie	1.76	1	https://hanab.live/history/Dr_Kakashi/sin_faith/TimeHoodie
FairyBoots, MKQ, mystus, newduke	1.76	1	https://hanab.live/history/FairyBoots/MKQ/mystus/newduke
Fireheart, Floriman, James, scharkbite, Valetta6789	1.76	1	https://hanab.live/history/Fireheart/Floriman/James/scharkbite/Valetta6789
Fireheart, Floriman, pianoblook, Valetta6789	1.76	1	https://hanab.live/history/Fireheart/Floriman/pianoblook/Valetta6789
Floriman, frosty104, indego, katian, TheDaniMan	1.76	1	https://hanab.live/history/Floriman/frosty104/indego/katian/TheDaniMan
HelanaAshryvr, Kyle, MarkusKahlsen, melwen, TimeHoodie	1.76	2	https://hanab.live/history/HelanaAshryvr/Kyle/MarkusKahlsen/melwen/TimeHoodie
IAMJEFF, Lanvin, Wittvector	1.76	1	https://hanab.live/history/IAMJEFF/Lanvin/Wittvector
Kyle, Livia, NoMercy, scharkbite, Valetta6789	1.76	1	https://hanab.live/history/Kyle/Livia/NoMercy/scharkbite/Valetta6789
Lanvin, Lel0uch, MangoPie, sephiroth, Wittvector	1.76	1	https://hanab.live/history/Lanvin/Lel0uch/MangoPie/sephiroth/Wittvector
Libster, MasN, micerang, Nitrate, Razvogor	1.76	1	https://hanab.live/history/Libster/MasN/micerang/Nitrate/Razvogor
ace201, Floriman, robense	1.76	1	https://hanab.live/history/ace201/Floriman/robense
ace201, caña, eliclax, frosty104, orucsoraihc	1.76	1	https://hanab.live/history/ace201/caña/eliclax/frosty104/orucsoraihc
ace201, melwen, TheDaniMan	1.76	1	https://hanab.live/history/ace201/melwen/TheDaniMan
aitch2, derekcheah, Lanvin	1.76	1	https://hanab.live/history/aitch2/derekcheah/Lanvin
antitelharsic, aquarelle, nitawa, Pablo-, Sucubis	1.76	1	https://hanab.live/history/antitelharsic/aquarelle/nitawa/Pablo-/Sucubis
aquarelle, bjnh, corys, TheDaniMan, wump	1.76	1	https://hanab.live/history/aquarelle/bjnh/corys/TheDaniMan/wump
asaelr, Carunty, kimbifille, Pablo-, TimeHoodie	1.76	1	https://hanab.live/history/asaelr/Carunty/kimbifille/Pablo-/TimeHoodie
asaelr, ChristopheAF, Lanvin, Pablo-, ricardodd	1.76	1	https://hanab.live/history/asaelr/ChristopheAF/Lanvin/Pablo-/ricardodd
asaelr, Dr_Kakashi, scharkbite, will.i.am	1.76	1	https://hanab.live/history/asaelr/Dr_Kakashi/scharkbite/will.i.am
asaelr, qqqq, Sucubis	1.76	1	https://hanab.live/history/asaelr/qqqq/Sucubis
avanderwalde, DMoney, Kyle, plus, scharkbite, TimeHoodie	1.76	1	https://hanab.live/history/avanderwalde/DMoney/Kyle/plus/scharkbite/TimeHoodie
avanderwalde, dobi, Kyle, Lanvin, newduke	1.76	1	https://hanab.live/history/avanderwalde/dobi/Kyle/Lanvin/newduke
avanderwalde, kevincaseytdk1, kimbifille, pianoblook	1.76	1	https://hanab.live/history/avanderwalde/kevincaseytdk1/kimbifille/pianoblook
avanderwalde, rkass, wump	1.76	1	https://hanab.live/history/avanderwalde/rkass/wump
bob65536, ReaverSe, sinuni_hung	1.76	1	https://hanab.live/history/bob65536/ReaverSe/sinuni_hung
caña, eliclax, rahsosprout	1.76	1	https://hanab.live/history/caña/eliclax/rahsosprout
color vs rank, florrat2, Libster, Razgovor, sjdrodge	1.76	1	https://hanab.live/history/color vs rank/florrat2/Libster/Razgovor/sjdrodge
derekcheah, MarkusKahlsen, melwen, TheDaniMan	1.76	1	https://hanab.live/history/derekcheah/MarkusKahlsen/melwen/TheDaniMan
derekcheah, kimbifille, melwen, scharkbite, TimeHoodie	1.76	1	https://hanab.live/history/derekcheah/kimbifille/melwen/scharkbite/TimeHoodie
dobi, Lanvin, melwen, sin_faith	1.76	1	https://hanab.live/history/dobi/Lanvin/melwen/sin_faith
dobi, indego, Lel0uch, newduke, sin_faith	1.76	1	https://hanab.live/history/dobi/indego/Lel0uch/newduke/sin_faith
florrat2, James, Libster, RaKXeR, sankala fan	1.76	1	https://hanab.live/history/florrat2/James/Libster/RaKXeR/sankala fan
florrat2, Libster, NoMercy, scharkbite	1.76	1	https://hanab.live/history/florrat2/Libster/NoMercy/scharkbite
griff77, IsabeltheCat, lotem, newduke	1.76	1	https://hanab.live/history/griff77/IsabeltheCat/lotem/newduke
indego, Lel0uch, VerySloppyTwo	1.76	1	https://hanab.live/history/indego/Lel0uch/VerySloppyTwo
indego, jack67889, Lanvin, MarkusKahlsen	1.76	1	https://hanab.live/history/indego/jack67889/Lanvin/MarkusKahlsen
jack67889, Lanvin, nitawa, sin_faith, Sucubis	1.76	1	https://hanab.live/history/jack67889/Lanvin/nitawa/sin_faith/Sucubis
jack67889, Nitrate2, Sucubis, TimeHoodie	1.76	1	https://hanab.live/history/jack67889/Nitrate2/Sucubis/TimeHoodie
newduke, plus, TheDaniMan, TimeHoodie	1.76	1	https://hanab.live/history/newduke/plus/TheDaniMan/TimeHoodie
newsun, Onen, Sturm	1.76	1	https://hanab.live/history/newsun/Onen/Sturm
Dr_Kakashi, kimbifille, pianoblook, piper	1.74	5	https://hanab.live/history/Dr_Kakashi/kimbifille/pianoblook/piper
ace201, MarkusKahlsen, TheDaniMan	1.74	3	https://hanab.live/history/ace201/MarkusKahlsen/TheDaniMan
DaBeast, derekcheah, TheDaniMan	1.73	2	https://hanab.live/history/DaBeast/derekcheah/TheDaniMan
IAMJEFF, indego, Lanvin, Lel0uch, melwen	1.73	2	https://hanab.live/history/IAMJEFF/indego/Lanvin/Lel0uch/melwen
catula, Nitrate2, Sucubis	1.73	2	https://hanab.live/history/catula/Nitrate2/Sucubis
caña, eliclax, tuni	1.73	2	https://hanab.live/history/caña/eliclax/tuni
4head, frosty104, qqqq	1.72	1	https://hanab.live/history/4head/frosty104/qqqq
ADrone, Floriman, kimbifille	1.72	1	https://hanab.live/history/ADrone/Floriman/kimbifille
Andreasz, bjnh, lotem, MangoPie	1.72	1	https://hanab.live/history/Andreasz/bjnh/lotem/MangoPie
Animex52, nitawa, sjdrodge, Sucubis	1.72	1	https://hanab.live/history/Animex52/nitawa/sjdrodge/Sucubis
HelanaAshryvr, omegaxis, Romain672	1.72	1	https://hanab.live/history/HelanaAshryvr/omegaxis/Romain672
Ibot02, Libster, sjdrodge	1.72	1	https://hanab.live/history/Ibot02/Libster/sjdrodge
Kyle, melwen, pianoblook, scharkbite	1.72	1	https://hanab.live/history/Kyle/melwen/pianoblook/scharkbite
MarkusKahlsen, TheDaniMan, will.i.am	1.72	2	https://hanab.live/history/MarkusKahlsen/TheDaniMan/will.i.am
ReaverSe, sinuni_hung, TheDaniMan	1.72	10	https://hanab.live/history/ReaverSe/sinuni_hung/TheDaniMan
ace201, MarkusKahlsen, micerang, TimeHoodie	1.72	1	https://hanab.live/history/ace201/MarkusKahlsen/micerang/TimeHoodie
ace201, derekcheah, Lel0uch, TheDaniMan	1.72	1	https://hanab.live/history/ace201/derekcheah/Lel0uch/TheDaniMan
ace201, eliclax, frosty104	1.72	1	https://hanab.live/history/ace201/eliclax/frosty104
arv, joelw, newduke	1.72	1	https://hanab.live/history/arv/joelw/newduke
asaelr, Kyle, Lanvin, plus	1.72	1	https://hanab.live/history/asaelr/Kyle/Lanvin/plus
asaelr, avanderwalde, melwen	1.72	1	https://hanab.live/history/asaelr/avanderwalde/melwen
asaelr, jack67889, plus	1.72	1	https://hanab.live/history/asaelr/jack67889/plus
avanderwalde, Kyle, TimeHoodie, timotree	1.72	1	https://hanab.live/history/avanderwalde/Kyle/TimeHoodie/timotree
avanderwalde, gideon, rkass	1.72	1	https://hanab.live/history/avanderwalde/gideon/rkass
caña, griff77, wump	1.72	1	https://hanab.live/history/caña/griff77/wump
hallmark, sodiumdebt, timotree	1.72	1	https://hanab.live/history/hallmark/sodiumdebt/timotree
indego, James, Valetta6789	1.72	1	https://hanab.live/history/indego/James/Valetta6789
jack67889, Lel0uch, MarkusKahlsen	1.72	1	https://hanab.live/history/jack67889/Lel0uch/MarkusKahlsen
kacasey1, newduke, newsun, Sturm	1.72	1	https://hanab.live/history/kacasey1/newduke/newsun/Sturm
DaBeast, DMoney, newduke, TheDaniMan	1.71	1	https://hanab.live/history/DaBeast/DMoney/newduke/TheDaniMan
IAMJEFF, kimbifille, pianoblook, timotree	1.71	1	https://hanab.live/history/IAMJEFF/kimbifille/pianoblook/timotree
Kyle, plus, sephiroth	1.71	1	https://hanab.live/history/Kyle/plus/sephiroth
ace201, IAMJEFF, newduke	1.71	1	https://hanab.live/history/ace201/IAMJEFF/newduke
ace201, antitelharsic, eliclax, scharkbite	1.71	2	https://hanab.live/history/ace201/antitelharsic/eliclax/scharkbite
asaelr, ReaverSe, sinuni_hung	1.71	2	https://hanab.live/history/asaelr/ReaverSe/sinuni_hung
avanderwalde, pianoblook, rkass	1.71	1	https://hanab.live/history/avanderwalde/pianoblook/rkass
eliclax, IAMJEFF, Lanvin, Lel0uch	1.71	1	https://hanab.live/history/eliclax/IAMJEFF/Lanvin/Lel0uch
jack67889, jeff10, robense	1.71	1	https://hanab.live/history/jack67889/jeff10/robense
kimbifille, melwen, pianoblook, timotree	1.71	1	https://hanab.live/history/kimbifille/melwen/pianoblook/timotree
Lanvin, MarkusKahlsen, TimeHoodie	1.7	3	https://hanab.live/history/Lanvin/MarkusKahlsen/TimeHoodie
Lanvin, ReaverSe, sinuni_hung	1.7	4	https://hanab.live/history/Lanvin/ReaverSe/sinuni_hung
derekcheah, Lanvin, TimeHoodie	1.7	4	https://hanab.live/history/derekcheah/Lanvin/TimeHoodie
54321, ReaverSe, sinuni_hung	1.69	2	https://hanab.live/history/54321/ReaverSe/sinuni_hung
Cory, florrat2, James	1.69	2	https://hanab.live/history/Cory/florrat2/James
Floriman, kimbifille, pianoblook, piper	1.69	3	https://hanab.live/history/Floriman/kimbifille/pianoblook/piper
aitch2, bob65536, Kyle, Lanvin	1.69	2	https://hanab.live/history/aitch2/bob65536/Kyle/Lanvin
asaelr, derekcheah, Lanvin	1.69	2	https://hanab.live/history/asaelr/derekcheah/Lanvin
derekcheah, indego, Lel0uch	1.69	2	https://hanab.live/history/derekcheah/indego/Lel0uch
jack67889, Lanvin, Nitrate2, Sucubis	1.69	2	https://hanab.live/history/jack67889/Lanvin/Nitrate2/Sucubis
nitawa, Nitrate2, Pablo-, Sucubis, XMIL	1.69	2	https://hanab.live/history/nitawa/Nitrate2/Pablo-/Sucubis/XMIL
ADrone, fishcat, Huxley, pianoblook	1.68	2	https://hanab.live/history/ADrone/fishcat/Huxley/pianoblook
Dr_Kakashi, IAMJEFF, kimbifille, pianoblook, piper	1.68	2	https://hanab.live/history/Dr_Kakashi/IAMJEFF/kimbifille/pianoblook/piper
Dr_Kakashi, Kyle, micerang	1.68	4	https://hanab.live/history/Dr_Kakashi/Kyle/micerang
asaelr, DMoney, scharkbite, Valetta6789	1.68	2	https://hanab.live/history/asaelr/DMoney/scharkbite/Valetta6789
asaelr, Fireheart, micerang	1.68	2	https://hanab.live/history/asaelr/Fireheart/micerang
derekcheah, Lanvin, MarkusKahlsen	1.68	11	https://hanab.live/history/derekcheah/Lanvin/MarkusKahlsen
4head, DaBeast, Lanvin	1.67	1	https://hanab.live/history/4head/DaBeast/Lanvin
4head, DaBeast, joelw, kappatosity	1.67	1	https://hanab.live/history/4head/DaBeast/joelw/kappatosity
4head, DarthGandalf, kacasey1	1.67	1	https://hanab.live/history/4head/DarthGandalf/kacasey1
4head, Lanvin, ReaverSe, Sturm	1.67	1	https://hanab.live/history/4head/Lanvin/ReaverSe/Sturm
4head, TimeHoodie, wshull	1.67	1	https://hanab.live/history/4head/TimeHoodie/wshull
4head, arv, DarthGandalf, maxupicchu	1.67	1	https://hanab.live/history/4head/arv/DarthGandalf/maxupicchu
4head, arv, Kyle, newduke, Sturm	1.67	1	https://hanab.live/history/4head/arv/Kyle/newduke/Sturm
4head, bjnh, dobi, sephiroth, VerySloppyTwo	1.67	1	https://hanab.live/history/4head/bjnh/dobi/sephiroth/VerySloppyTwo
4head, crossproduct, yagami_black	1.67	1	https://hanab.live/history/4head/crossproduct/yagami_black
4head, eliclax, ReaverSe	1.67	1	https://hanab.live/history/4head/eliclax/ReaverSe
4head, joano580, maxupicchu	1.67	1	https://hanab.live/history/4head/joano580/maxupicchu
4head, melwen, Wittvector	1.67	1	https://hanab.live/history/4head/melwen/Wittvector
4head, vavke, wshull	1.67	1	https://hanab.live/history/4head/vavke/wshull
54321, HelanaAshryvr, yagami_black	1.67	1	https://hanab.live/history/54321/HelanaAshryvr/yagami_black
ADrone, Floriman, kimbifille, Kyle, pianoblook	1.67	1	https://hanab.live/history/ADrone/Floriman/kimbifille/Kyle/pianoblook
ADrone, Kyle, Lanvin, Valetta6789	1.67	1	https://hanab.live/history/ADrone/Kyle/Lanvin/Valetta6789
ADrone, Kyle, sephiroth	1.67	1	https://hanab.live/history/ADrone/Kyle/sephiroth
ADrone, fishcat, kimbifille, pianoblook, piper	1.67	1	https://hanab.live/history/ADrone/fishcat/kimbifille/pianoblook/piper
ADrone, hakha3, kimbifille, Pablo-, ricardodd	1.67	1	https://hanab.live/history/ADrone/hakha3/kimbifille/Pablo-/ricardodd
ADrone, kacasey3, Kyle, MarkusKahlsen	1.67	1	https://hanab.live/history/ADrone/kacasey3/Kyle/MarkusKahlsen
ADrone, kimbifille, Kyle, Lanvin, pianoblook	1.67	1	https://hanab.live/history/ADrone/kimbifille/Kyle/Lanvin/pianoblook
ADrone, kimbifille, piper	1.67	1	https://hanab.live/history/ADrone/kimbifille/piper
ADrone, pianoblook, piper	1.67	1	https://hanab.live/history/ADrone/pianoblook/piper
ADrone, piper, plus	1.67	1	https://hanab.live/history/ADrone/piper/plus
Ahming, DMoney, Sturm	1.67	1	https://hanab.live/history/Ahming/DMoney/Sturm
Ahming, asaelr, Dr_Kakashi, Libster, micerang	1.67	1	https://hanab.live/history/Ahming/asaelr/Dr_Kakashi/Libster/micerang
Aluap, catula, eliclax, jack67889, nitawa	1.67	1	https://hanab.live/history/Aluap/catula/eliclax/jack67889/nitawa
Amy2, bob65536, IsabeltheCat, wump	1.67	1	https://hanab.live/history/Amy2/bob65536/IsabeltheCat/wump
Amy2, catula, duckmedic, JackFrost, newduke, wump	1.67	1	https://hanab.live/history/Amy2/catula/duckmedic/JackFrost/newduke/wump
Amy2, jack67889, nitawa, Sucubis	1.67	1	https://hanab.live/history/Amy2/jack67889/nitawa/Sucubis
Amy2, kevincaseytdk1, Lanvin, MangoPie, melwen	1.67	1	https://hanab.live/history/Amy2/kevincaseytdk1/Lanvin/MangoPie/melwen
Amy2, sephiroth, Sucubis	1.67	1	https://hanab.live/history/Amy2/sephiroth/Sucubis
Andreasz, elamate90, joano580, ReaverSe, Tailz	1.67	1	https://hanab.live/history/Andreasz/elamate90/joano580/ReaverSe/Tailz
Andrew_UK, Asddsa76, darkenblade986, Kakashi, NoMercy	1.67	1	https://hanab.live/history/Andrew_UK/Asddsa76/darkenblade986/Kakashi/NoMercy
Andrew_UK, florrat2, micerang, scharkbite	1.67	1	https://hanab.live/history/Andrew_UK/florrat2/micerang/scharkbite
Andrey Khesin, James, Libster, Razgovor, scharkbite	1.67	1	https://hanab.live/history/Andrey Khesin/James/Libster/Razgovor/scharkbite
Animex52, derekcheah, melwen, Smandon, TheDaniMan	1.67	1	https://hanab.live/history/Animex52/derekcheah/melwen/Smandon/TheDaniMan
Animex52, robense, TimeHoodie	1.67	1	https://hanab.live/history/Animex52/robense/TimeHoodie
Asddsa76, James, Razgovor, scharkbite	1.67	1	https://hanab.live/history/Asddsa76/James/Razgovor/scharkbite
B1essed, kappatosity, newduke	1.67	1	https://hanab.live/history/B1essed/kappatosity/newduke
B1essed, newduke, yuto	1.67	1	https://hanab.live/history/B1essed/newduke/yuto
BlackFives, DaBeast, HelanaAshryvr, omegaxis	1.67	1	https://hanab.live/history/BlackFives/DaBeast/HelanaAshryvr/omegaxis
BlueNovember, Crux, Nitrate, Pantheia, randomuser	1.67	1	https://hanab.live/history/BlueNovember/Crux/Nitrate/Pantheia/randomuser
BlueNovember, DarthGandalf, Nitrate, socerman, tacobot5000	1.67	1	https://hanab.live/history/BlueNovember/DarthGandalf/Nitrate/socerman/tacobot5000
BlueNovember, HelanaAshryvr, kooolant, newduke, omegaxis	1.67	1	https://hanab.live/history/BlueNovember/HelanaAshryvr/kooolant/newduke/omegaxis
BlueNovember, HelanaAshryvr, maddys, Nitrate, piper	1.67	1	https://hanab.live/history/BlueNovember/HelanaAshryvr/maddys/Nitrate/piper
BlueNovember, boba, HelanaAshryvr, melwen, Nitrate	1.67	1	https://hanab.live/history/BlueNovember/boba/HelanaAshryvr/melwen/Nitrate
BlueNovember, griff77, Nitrate, Pantheia, timotree	1.67	1	https://hanab.live/history/BlueNovember/griff77/Nitrate/Pantheia/timotree
Bonja97, melwen, scharkbite, sephiroth	1.67	1	https://hanab.live/history/Bonja97/melwen/scharkbite/sephiroth
Bot-Fiora, Lanvin, newduke, Nitrate	1.67	1	https://hanab.live/history/Bot-Fiora/Lanvin/newduke/Nitrate
Bot-Fiora, griff77, kevincaseytdk1, louietyj	1.67	1	https://hanab.live/history/Bot-Fiora/griff77/kevincaseytdk1/louietyj
BraydonM, louietyj, newduke, padi, qqqq	1.67	1	https://hanab.live/history/BraydonM/louietyj/newduke/padi/qqqq
BraydonM, louietyj, newduke, possum, qqqq	1.67	1	https://hanab.live/history/BraydonM/louietyj/newduke/possum/qqqq
Cadenza, pianoblook, yuto	1.67	1	https://hanab.live/history/Cadenza/pianoblook/yuto
Carunty, Doge, HelanaAshryvr, Lanvin, ricardodd	1.67	1	https://hanab.live/history/Carunty/Doge/HelanaAshryvr/Lanvin/ricardodd
ChristopheAF, Fey, jack67889, NumerateClutter	1.67	1	https://hanab.live/history/ChristopheAF/Fey/jack67889/NumerateClutter
ChristopheAF, Floriman, hakha3, TimeHoodie	1.67	1	https://hanab.live/history/ChristopheAF/Floriman/hakha3/TimeHoodie
ChristopheAF, Lanvin, MangoPie, melwen, Syrah	1.67	1	https://hanab.live/history/ChristopheAF/Lanvin/MangoPie/melwen/Syrah
ChristopheAF, Lanvin, rz, wump	1.67	1	https://hanab.live/history/ChristopheAF/Lanvin/rz/wump
ChristopheAF, Lel0uch, rachyrules, rz	1.67	1	https://hanab.live/history/ChristopheAF/Lel0uch/rachyrules/rz
ChristopheAF, dobi, Lanvin	1.67	1	https://hanab.live/history/ChristopheAF/dobi/Lanvin
ChristopheAF, duckington, Lanvin, sephiroth	1.67	1	https://hanab.live/history/ChristopheAF/duckington/Lanvin/sephiroth
